days,true_rate
304.8541667,616.4131631
304.875,600.5348497
304.8958333,594.8425123
304.9166667,568.9026603
304.9375,519.4243469
304.9583333,484.3460334
304.9791667,451.2061815
305,431.8201757
305.0208333,406.1572469
305.0416667,394.9866257
305.0625,382.3390815
305.0833333,377.4453834
305.1041667,380.5824546
305.125,377.350295
305.1458333,379.93352
305.1666667,389.2552065
305.1875,409.9307392
305.2083333,459.1293488
305.2291667,513.6818046
305.25,615.9573373
305.2708333,712.7867161
305.2916667,797.893018
305.3125,880.59932
305.3333333,995.059468
305.3541667,1056.16577
305.375,1100.56438
305.3958333,1078.501451
305.4166667,1064.561599
305.4375,1047.206362
305.4583333,1000.035741
305.4791667,961.9112738
305.5,914.1868065
305.5208333,906.9854161
305.5416667,879.014795
305.5625,845.8749431
305.5833333,832.2790387
305.6041667,821.9391868
305.625,798.6762579
305.6458333,784.9210214
305.6666667,767.0557658
305.6875,758.6551146
305.7083333,726.3460319
305.7291667,702.5292569
305.75,666.5278665
305.7708333,648.9880146
305.7916667,645.1097011
305.8125,631.1698492
305.8333333,619.4453819
305.8541667,621.1978376
305.875,570.441306
305.8958333,553.9168387
305.9166667,515.4231406
305.9375,480.4371349
305.9583333,451.174206
305.9791667,419.0497387
306,402.2483483
306.0208333,373.1700349
306.0416667,356.9224906
306.0625,346.5826387
306.0833333,345.0120176
306.1041667,342.7029349
306.125,345.0092368
306.1458333,346.946308
306.1666667,363.2833791
306.1875,387.8807437
306.2083333,434.6793534
306.2291667,511.9395014
306.25,624.461188
306.2708333,748.6136437
306.2916667,867.0430226
306.3125,971.0724014
306.3333333,1089.50178
306.3541667,1149.408082
306.375,1200.545153
306.3958333,1182.636071
306.4166667,1155.957757
306.4375,1126.787136
306.4583333,1065.354426
306.4791667,998.6188984
306.5,926.5208759
306.5208333,907.781024
306.5416667,877.3180951
306.5625,856.7320894
306.5833333,838.4537759
306.6041667,825.8985394
306.625,803.8356105
306.6458333,787.4957586
306.6666667,769.0328298
306.6875,738.6622086
306.7083333,693.5223567
306.7291667,662.6901971
306.75,625.2118836
306.7708333,591.4258778
306.7916667,572.0398721
306.8125,558.3769432
306.8333333,551.9140144
306.8541667,519.512624
306.875,509.6343105
306.8958333,496.3406125
306.9166667,463.8469144
306.9375,449.6301394
306.9583333,416.3979798
306.9791667,405.2273586
307,386.0259682
307.0208333,362.7630394
307.0416667,352.0539567
307.0625,344.7602586
307.0833333,337.1896375
307.1041667,336.7765931
307.125,334.6521258
307.1458333,335.0199662
307.1666667,336.4031912
307.1875,345.63257
307.2083333,363.3542565
307.2291667,390.480985
307.25,431.46421
307.2708333,491.7397427
307.2916667,580.9075831
307.3125,663.3369619
307.3333333,759.3355715
307.3541667,837.7034119
307.375,899.5481754
307.3958333,836.7845181
307.4166667,847.3062046
307.4375,831.0586604
307.4583333,792.0111162
307.4791667,725.1789566
307.5,684.1006431
307.5208333,652.7146373
307.5416667,630.6517085
307.5625,586.3426258
307.5833333,576.6489277
307.6041667,566.6783066
307.625,545.2615316
307.6458333,524.8601412
307.6666667,498.8279816
307.6875,483.0419758
307.7083333,462.276781
307.7291667,445.4753906
307.75,428.1201541
307.7708333,405.9649175
307.7916667,403.1019887
307.8125,396.6390599
307.8333333,381.5915156
307.8541667,380.9439714
307.875,373.6502733
307.8958333,357.5873445
307.9166667,344.3859541
307.9375,326.4768714
307.9583333,313.7370195
307.9791667,305.9817829
308,321.5423865
308.0208333,289.6590847
308.0416667,283.5897698
308.0625,274.0789455
308.0833333,267.4662343
308.1041667,262.4837119
308.125,263.2068498
308.1458333,260.8507424
308.1666667,262.1172766
308.1875,262.2970183
308.2083333,268.1824203
308.2291667,279.9546148
308.25,294.7154886
308.2708333,312.9178718
308.2916667,351.6787456
308.3125,384.0094307
308.3333333,423.3137007
308.3541667,470.4972159
308.375,504.3675237
308.3958333,527.732171
308.4166667,554.0854976
308.4375,570.8388242
308.4583333,571.199698
308.4791667,549.1001944
308.5,549.9138983
308.5208333,528.5389231
308.5416667,518.8469666
308.5625,497.1097272
308.5833333,487.5989028
308.6041667,479.265437
308.625,479.9646261
308.6458333,471.9028583
308.6666667,469.1844868
308.6875,469.2736625
308.7083333,465.0156683
308.7291667,447.1727685
308.75,445.0883593
308.7708333,456.6794217
308.7916667,463.7197188
308.8125,471.5070077
308.8333333,482.3735418
308.8541667,481.375925
308.875,461.8122705
308.8958333,440.2561631
308.9166667,425.4517837
308.9375,384.2428461
308.9583333,352.8150406
308.9791667,329.3570465
309,315.9205592
309.0208333,294.2268611
309.0416667,281.1177784
309.0625,275.6702342
309.0833333,270.4073054
309.1041667,272.7136073
309.125,268.5583707
309.1458333,267.7262111
309.1666667,269.5709746
309.1875,276.5849688
309.2083333,298.2758861
309.2291667,322.8283419
309.25,386.5192592
309.2708333,465.1640227
309.2916667,534.1164784
309.3125,641.6535496
309.3333333,761.0060054
309.3541667,887.4661534
309.375,982.0801477
309.3958333,1018.909527
309.4166667,1007.738905
309.4375,1007.275977
309.4583333,975.3361246
309.4791667,905.7347342
309.5,869.4564208
309.5208333,843.9781073
309.5416667,808.3943781
309.5625,783.0649761
309.5833333,769.3097396
309.6041667,747.4314261
309.625,732.5684972
309.6458333,718.0747992
309.6666667,704.1349472
309.6875,666.8412492
309.7083333,635.1783203
309.7291667,601.4846222
309.75,570.0986165
309.7708333,560.0356876
309.7916667,570.0958357
309.8125,571.386753
309.8333333,556.7084396
309.8541667,554.953203
309.875,531.9671973
309.8958333,500.3965761
309.9166667,465.4105703
309.9375,426.086103
309.9583333,380.0231742
309.9791667,342.9140915
310,328.0511626
310.0208333,300.4497723
310.0416667,288.4483819
310.0625,282.0777607
310.0833333,276.2609857
310.1041667,272.9365184
310.125,273.2120511
310.1458333,274.6299191
310.1666667,280.0746826
310.1875,300.0117538
310.2083333,337.6719018
310.2291667,384.008973
310.25,479.1768134
310.2708333,564.8369615
310.2916667,654.6509557
310.3125,755.541873
310.3333333,867.5370793
310.3541667,938.8750607
310.375,978.8429011
310.3958333,995.2722799
310.4166667,975.5170434
310.4375,926.6567565
310.4583333,884.2861353
310.4791667,834.8078219
310.5,779.6987392
310.5208333,758.5588873
310.5416667,737.1421123
310.5625,717.6637988
310.5833333,706.8624084
310.6041667,679.9994796
310.625,678.244243
310.6458333,659.4120834
310.6666667,638.3645392
310.6875,619.993918
310.7083333,589.9925276
310.7291667,558.2372911
310.75,522.7897469
310.7708333,503.0345103
310.7916667,512.2638892
310.8125,520.3855757
310.8333333,511.6149546
310.8541667,500.9058719
310.875,483.4583277
310.8958333,461.3030911
310.9166667,422.9017007
310.9375,370.192618
310.9583333,346.9296892
310.9791667,313.2359911
311,288.2192161
311.0208333,264.6793642
311.0416667,247.6933584
311.0625,244.0025743
311.0833333,241.1396454
311.1041667,236.5228704
311.125,251.6071879
311.1458333,250.5904129
311.1666667,259.7274841
311.1875,280.2184014
311.2083333,314.8323956
311.2291667,371.0463899
311.25,460.2142302
311.2708333,557.5974552
311.2916667,634.3037572
311.3125,744.7946745
311.3333333,845.1317456
311.3541667,922.1149706
311.375,976.8520418
311.3958333,978.6044976
311.4166667,943.5261841
311.4375,954.0478706
311.4583333,899.8618649
311.4791667,853.6143206
311.5,787.7052379
311.5208333,788.6269245
311.5416667,763.6101495
311.5625,741.2702976
311.5833333,745.515061
311.6041667,717.9136706
311.625,705.6353572
311.6458333,693.0801206
311.6666667,677.7305572
311.6875,656.3137822
311.7083333,610.1585457
311.7291667,579.6033091
311.75,554.9557649
311.7708333,532.2466822
311.7916667,531.7837534
311.8125,526.3362091
311.8333333,524.4886649
311.8541667,513.7795822
311.875,497.9012688
311.8958333,468.6309829
311.9166667,442.691131
311.9375,393.2128176
311.9583333,333.1423666
311.9791667,300.0025147
312,280.6165089
312.0208333,254.9535801
312.0416667,243.7829589
312.0625,231.1354147
312.0833333,226.2417166
312.1041667,229.3787878
312.125,226.1466282
312.1458333,228.7298532
312.1666667,238.0515397
312.1875,258.7270724
312.2083333,307.925682
312.2291667,362.4781378
312.25,464.7536705
312.2708333,561.5830493
312.2916667,646.6893512
312.3125,729.3956532
312.3333333,843.8558012
312.3541667,904.9621032
312.375,949.3607128
312.3958333,927.2977839
312.4166667,913.357932
312.4375,896.0026955
312.4583333,848.8320743
312.4791667,810.707607
312.5,762.9831397
312.5208333,755.7817493
312.5416667,727.8111282
312.5625,694.6712763
312.5833333,681.0753719
312.6041667,670.73552
312.625,647.4725911
312.6458333,633.7173546
312.6666667,615.852099
312.6875,607.4514478
312.7083333,575.1423651
312.7291667,551.3255901
312.75,515.3241997
312.7708333,497.7843478
312.7916667,493.9060343
312.8125,479.9661824
312.8333333,468.2417151
312.8541667,469.9941708
312.875,455.5927804
312.8958333,439.0683131
312.9166667,400.5746151
312.9375,365.5886093
312.9583333,336.3256805
312.9791667,304.2012131
313,287.3998228
313.0208333,258.3215093
313.0416667,242.0739651
313.0625,231.7341131
313.0833333,230.163492
313.1041667,227.8544093
313.125,230.1607112
313.1458333,232.0977824
313.1666667,248.4348535
313.1875,273.0322182
313.2083333,319.8308278
313.2291667,397.0909759
313.25,509.6126624
313.2708333,633.7651182
313.2916667,752.194497
313.3125,856.2238759
313.3333333,974.6532547
313.3541667,1034.559557
313.375,1085.696628
313.3958333,1067.787545
313.4166667,1041.109232
313.4375,1011.93861
313.4583333,950.5059003
313.4791667,883.7703729
313.5,806.2680362
313.5208333,787.5281843
313.5416667,757.0652555
313.5625,736.4792497
313.5833333,718.2009362
313.6041667,705.6456997
313.625,683.5827708
313.6458333,667.2429189
313.6666667,648.7799901
313.6875,618.4093689
313.7083333,573.269517
313.7291667,542.4373574
313.75,504.9590439
313.7708333,471.1730382
313.7916667,451.7870324
313.8125,438.1241035
313.8333333,431.6611747
313.8541667,399.2597843
313.875,389.3814709
313.8958333,376.0877728
313.9166667,343.5940747
313.9375,329.3772997
313.9583333,296.1451401
313.9791667,284.9745189
314,265.7731285
314.0208333,242.5101997
314.0416667,231.801117
314.0625,224.5074189
314.0833333,216.9367978
314.1041667,216.5237534
314.125,214.3992861
314.1458333,214.7671265
314.1666667,216.1503515
314.1875,225.3797303
314.2083333,243.1014168
314.2291667,217.627855
314.25,258.61108
314.2708333,318.8866127
314.2916667,408.0544531
314.3125,490.4838319
314.3333333,586.4824416
314.3541667,664.8502819
314.375,726.6950454
314.3958333,736.3859627
314.4166667,746.9076492
314.4375,730.660105
314.4583333,691.6125608
314.4791667,624.7804012
314.5,583.7020877
314.5208333,552.3160819
314.5416667,530.2531531
314.5625,485.9440704
314.5833333,476.2503723
314.6041667,466.2797512
314.625,444.8629762
314.6458333,424.4615858
314.6666667,398.4294262
314.6875,382.6434204
314.7083333,361.8782256
314.7291667,345.0768352
314.75,327.7215987
314.7708333,305.5663621
314.7916667,302.7034333
314.8125,296.2405045
314.8333333,281.1929602
314.8541667,280.545416
314.875,273.2517179
314.8958333,257.1887891
314.9166667,243.9873987
314.9375,226.078316
314.9583333,213.3384641
314.9791667,205.5832275
315,200.6747923
315.0208333,262.0352807
315.0416667,255.9659657
315.0625,246.4551414
315.0833333,239.8424303
315.1041667,234.8599078
315.125,235.5830457
315.1458333,233.2269383
315.1666667,234.4934725
315.1875,234.6732142
315.2083333,240.5586163
315.2291667,252.3308108
315.25,267.0916845
315.2708333,285.2940677
315.2916667,324.0549415
315.3125,356.3856266
315.3333333,395.6898966
315.3541667,442.8734119
315.375,476.7437196
315.3958333,500.1083669
315.4166667,526.4616935
315.4375,543.2150201
315.4583333,543.5758939
315.4791667,521.4763903
315.5,522.2900943
315.5208333,500.915119
315.5416667,491.2231626
315.5625,469.4859231
315.5833333,459.9750988
315.6041667,451.6416329
315.625,452.340822
315.6458333,444.2790543
315.6666667,441.5606828
315.6875,441.6498584
315.7083333,437.3918643
315.7291667,419.5489644
315.75,417.4645552
315.7708333,429.0556176
315.7916667,436.0959148
315.8125,443.8832036
315.8333333,454.7497378
315.8541667,453.752121
315.875,434.1884664
315.8958333,412.6323591
315.9166667,393.8837989
315.9375,352.6748613
315.9583333,321.2470558
315.9791667,297.7890617
316,284.3525744
316.0208333,262.6588763
316.0416667,249.5497936
316.0625,244.1022494
316.0833333,238.8393205
316.1041667,241.1456225
316.125,236.9903859
316.1458333,236.1582263
316.1666667,238.0029898
316.1875,245.016984
316.2083333,266.7079013
316.2291667,291.2603571
316.25,354.9512744
316.2708333,433.5960379
316.2916667,502.5484936
316.3125,610.0855648
316.3333333,729.4380206
316.3541667,855.8981686
316.375,950.5121629
316.3958333,987.3415417
316.4166667,976.1709206
316.4375,975.7079917
316.4583333,943.7681398
316.4791667,874.1667494
316.5,837.8884359
316.5208333,812.4101225
316.5416667,798.6206122
316.5625,773.2912102
316.5833333,759.5359737
316.6041667,737.6576602
316.625,722.7947314
316.6458333,708.3010333
316.6666667,694.3611814
316.6875,657.0674833
316.7083333,625.4045544
316.7291667,591.7108564
316.75,560.3248506
316.7708333,550.2619218
316.7916667,560.3220698
316.8125,561.6129871
316.8333333,546.9346737
316.8541667,545.1794371
316.875,522.1934314
316.8958333,490.6228102
316.9166667,455.6368045
316.9375,416.3123371
316.9583333,370.2494083
316.9791667,333.1403256
317,318.2773968
317.0208333,290.6760064
317.0416667,278.674616
317.0625,272.3039948
317.0833333,266.4872198
317.1041667,263.1627525
317.125,263.4382852
317.1458333,264.8561533
317.1666667,270.3009167
317.1875,290.2379879
317.2083333,327.898136
317.2291667,374.2352071
317.25,469.4030475
317.2708333,555.0631956
317.2916667,644.8771898
317.3125,745.7681071
317.3333333,813.481331
317.3541667,767.302299
317.375,807.2701394
317.3958333,823.6995182
317.4166667,803.9442817
317.4375,791.6659682
317.4583333,749.2953471
317.4791667,699.8170336
317.5,644.7079509
317.5208333,623.568099
317.5416667,602.151324
317.5625,582.6730106
317.5833333,571.8716202
317.6041667,545.0086913
317.625,543.2534548
317.6458333,524.4212952
317.6666667,503.3737509
317.6875,485.0031298
317.7083333,455.0017394
317.7291667,423.2465029
317.75,387.7989586
317.7708333,368.0437221
317.7916667,377.273101
317.8125,385.3947875
317.8333333,376.6241663
317.8541667,365.9150836
317.875,348.4675394
317.8958333,326.3123029
317.9166667,287.9109125
317.9375,235.2018298
317.9583333,211.938901
317.9791667,178.2452029
318,153.2284279
318.0208333,129.688576
318.0416667,112.7025702
318.0625,136.9652752
318.0833333,134.1023463
318.1041667,129.4855713
318.125,132.4741522
318.1458333,131.4573772
318.1666667,140.5944483
318.1875,161.0853656
318.2083333,195.6993599
318.2291667,251.9133541
318.25,341.0811945
318.2708333,438.4644195
318.2916667,515.1707214
318.3125,625.6616387
318.3333333,725.9987099
318.3541667,802.9819349
318.375,857.719006
318.3958333,859.4714618
318.4166667,824.3931483
318.4375,834.9148349
318.4583333,780.7288291
318.4791667,734.4812849
318.5,668.5722022
318.5208333,669.4938887
318.5416667,644.4771137
318.5625,622.1372618
318.5833333,626.3820253
318.6041667,598.7806349
318.625,586.5023214
318.6458333,573.9470849
318.6666667,558.5975215
318.6875,537.1807465
318.7083333,491.0255099
318.7291667,460.4702734
318.75,435.8227292
318.7708333,413.1136465
318.7916667,412.6507176
318.8125,407.2031734
318.8333333,405.3556292
318.8541667,394.6465465
318.875,378.768233
318.8958333,349.4979472
318.9166667,323.5580953
318.9375,274.0797818
318.9583333,239.0014683
318.9791667,205.8616164
319,186.4756107
319.0208333,160.8126818
319.0416667,149.6420607
319.0625,136.9945164
319.0833333,132.1008183
319.1041667,135.2378895
319.125,132.0057299
319.1458333,134.5889549
319.1666667,143.9106414
319.1875,164.5861741
319.2083333,213.7847837
319.2291667,268.3372395
319.25,370.6127722
319.2708333,467.442151
319.2916667,552.548453
319.3125,635.2547549
319.3333333,749.714903
319.3541667,810.8212049
319.375,855.2198145
319.3958333,833.1568857
319.4166667,819.2170337
319.4375,801.8617972
319.4583333,754.6911761
319.4791667,716.5667087
319.5,668.8422414
319.5208333,661.6408511
319.5416667,633.6702299
319.5625,600.530378
319.5833333,633.1157318
319.6041667,622.7758799
319.625,599.512951
319.6458333,585.7577145
319.6666667,567.8924589
319.6875,559.4918077
319.7083333,527.182725
319.7291667,503.36595
319.75,467.3645596
319.7708333,449.8247077
319.7916667,445.9463942
319.8125,432.0065423
319.8333333,420.282075
319.8541667,422.0345307
319.875,407.6331404
319.8958333,391.1086731
319.9166667,352.614975
319.9375,317.6289692
319.9583333,288.3660404
319.9791667,256.2415731
320,239.4401827
320.0208333,210.3618692
320.0416667,194.114325
320.0625,183.7744731
320.0833333,182.2038519
320.1041667,179.8947692
320.125,182.2010711
320.1458333,184.1381423
320.1666667,200.4752134
320.1875,225.0725781
320.2083333,271.8711877
320.2291667,349.1313358
320.25,461.6530223
320.2708333,585.8054781
320.2916667,704.2348569
320.3125,808.2642358
320.3333333,926.6936146
320.3541667,986.5999165
320.375,1037.736988
320.3958333,1019.827905
320.4166667,993.1495915
320.4375,963.9789704
320.4583333,966.3594538
320.4791667,899.6239263
320.5,827.5259038
320.5208333,808.7860519
320.5416667,778.323123
320.5625,757.7371173
320.5833333,739.4588038
320.6041667,726.9035673
320.625,704.8406384
320.6458333,688.5007865
320.6666667,670.0378576
320.6875,639.6672365
320.7083333,594.5273846
320.7291667,563.695225
320.75,526.2169115
320.7708333,492.4309057
320.7916667,473.0449
320.8125,459.3819711
320.8333333,452.9190423
320.8541667,420.5176519
320.875,410.6393384
320.8958333,397.3456403
320.9166667,364.8519423
320.9375,350.6351673
320.9583333,317.4030077
320.9791667,306.2323865
321,287.0309961
321.0208333,263.7680673
321.0416667,253.0589846
321.0625,245.7652865
321.0833333,238.1946653
321.1041667,201.4264797
321.125,199.3020124
321.1458333,199.6698528
321.1666667,201.0530778
321.1875,210.2824566
321.2083333,228.0041432
321.2291667,255.1308716
321.25,296.1140966
321.2708333,356.3896293
321.2916667,445.5574697
321.3125,527.9868486
321.3333333,623.9854582
321.3541667,702.3532986
321.375,764.198062
321.3958333,773.8889793
321.4166667,784.4106659
321.4375,768.1631216
321.4583333,729.1155774
321.4791667,662.2834178
321.5,621.2051043
321.5208333,589.8190986
321.5416667,567.7561697
321.5625,523.447087
321.5833333,513.7533889
321.6041667,503.7827678
321.625,482.3659928
321.6458333,461.9646024
321.6666667,435.9324428
321.6875,420.146437
321.7083333,399.3812422
321.7291667,382.5798518
321.75,365.2246153
321.7708333,343.0693788
321.7916667,340.2064499
321.8125,333.7435211
321.8333333,318.6959768
321.8541667,318.0484326
321.875,310.7547345
321.8958333,294.6918057
321.9166667,281.4904153
321.9375,263.5813326
321.9583333,250.8414807
321.9791667,243.0862442
322,238.1778089
322.0208333,223.6233034
322.0416667,217.5539885
322.0625,208.0431641
322.0833333,201.430453
322.1041667,196.4479305
322.125,197.1710684
322.1458333,194.8149611
322.1666667,196.0814952
322.1875,196.2612369
322.2083333,202.146639
322.2291667,213.9188335
322.25,228.6797073
322.2708333,246.8820905
322.2916667,285.6429642
322.3125,317.9736493
322.3333333,357.2779193
322.3541667,404.4614346
322.375,438.3317423
322.3958333,461.6963897
322.4166667,488.0497163
322.4375,504.8030429
322.4583333,505.1639166
322.4791667,483.064413
322.5,483.878117
322.5208333,462.5031417
322.5416667,452.8111853
322.5625,431.0739459
322.5833333,421.5631215
322.6041667,413.2296556
322.625,341.4742702
322.6458333,333.4125024
322.6666667,330.6941309
322.6875,330.7833066
322.7083333,326.5253124
322.7291667,308.6824126
322.75,306.5980033
322.7708333,318.1890658
322.7916667,325.2293629
322.8125,333.0166518
322.8333333,343.8831859
322.8541667,342.8855691
322.875,323.3219146
322.8958333,301.7658072
322.9166667,283.017247
322.9375,241.8083095
322.9583333,210.380504
322.9791667,186.9225098
323,173.4860225
323.0208333,151.7923245
323.0416667,138.6832418
323.0625,133.2356975
323.0833333,127.9727687
323.1041667,130.2790706
323.125,126.1238341
323.1458333,125.2916745
323.1666667,127.1364379
323.1875,134.1504322
323.2083333,155.8413495
323.2291667,180.3938052
323.25,244.0847226
323.2708333,322.729486
323.2916667,391.6819418
323.3125,499.2190129
323.3333333,618.5714687
323.3541667,745.0316168
323.375,839.645611
323.3958333,876.4749899
323.4166667,865.3043687
323.4375,864.8414399
323.4583333,832.9015879
323.4791667,763.3001976
323.5,727.0218841
323.5208333,701.5435706
323.5416667,665.9598414
323.5625,628.3851095
323.5833333,614.6298729
323.6041667,592.7515595
323.625,577.8886306
323.6458333,563.3949326
323.6666667,549.4550806
323.6875,512.1613826
323.7083333,480.4984537
323.7291667,446.8047556
323.75,415.4187499
323.7708333,405.355821
323.7916667,415.4159691
323.8125,416.7068864
323.8333333,402.028573
323.8541667,400.2733364
323.875,377.2873306
323.8958333,345.7167095
323.9166667,310.7307037
323.9375,271.4062364
323.9583333,225.3433076
323.9791667,188.2342249
324,173.371296
324.0208333,145.7699056
324.0416667,133.7685153
324.0625,127.3978941
324.0833333,121.5811191
324.1041667,118.2566518
324.125,118.5321845
324.1458333,123.8942333
324.1666667,129.3389967
324.1875,149.2760679
324.2083333,186.936216
324.2291667,233.2732871
324.25,328.4411275
324.2708333,414.1012756
324.2916667,503.9152698
324.3125,604.8061871
324.3333333,716.8013934
324.3541667,788.1393748
324.375,828.1072152
324.3958333,844.5365941
324.4166667,824.7813575
324.4375,812.5030441
324.4583333,770.1324229
324.4791667,720.6541094
324.5,665.5450267
324.5208333,644.4051748
324.5416667,622.9883998
324.5625,603.5100864
324.5833333,592.708696
324.6041667,565.8457671
324.625,564.0905306
324.6458333,545.258371
324.6666667,524.2108268
324.6875,505.8402056
324.7083333,475.8388152
324.7291667,444.0835787
324.75,408.6360344
324.7708333,388.8807979
324.7916667,398.1101768
324.8125,406.2318633
324.8333333,397.4612421
324.8541667,386.7521595
324.875,369.3046152
324.8958333,347.1493787
324.9166667,308.7479883
324.9375,256.0389056
324.9583333,232.7759768
324.9791667,199.0822787
325,174.0655037
325.0208333,150.5256518
325.0416667,133.539646
325.0625,129.8488619
325.0833333,126.985933
325.1041667,122.369158
325.125,125.3577389
325.1458333,124.3409639
325.1666667,133.478035
325.1875,153.9689523
325.2083333,188.5829466
325.2291667,244.7969408
325.25,333.9647812
325.2708333,431.3480062
325.2916667,508.0543081
325.3125,618.5452254
325.3333333,718.8822966
325.3541667,795.8655216
325.375,850.6025927
325.3958333,852.3550485
325.4166667,817.276735
325.4375,827.7984216
325.4583333,773.6124158
325.4791667,727.3648716
325.5,661.4557889
325.5208333,662.3774754
325.5416667,637.3607004
325.5625,615.0208485
325.5833333,619.265612
325.6041667,591.6642216
325.625,579.3859081
325.6458333,566.8306716
325.6666667,514.8991347
325.6875,493.4823597
325.7083333,447.3271232
325.7291667,416.7718867
325.75,392.1243424
325.7708333,369.4152597
325.7916667,368.9523309
325.8125,363.5047867
325.8333333,361.6572424
325.8541667,350.9481597
325.875,335.0698463
325.8958333,305.7995605
325.9166667,279.8597085
325.9375,230.3813951
325.9583333,195.3030816
325.9791667,162.1632297
326,142.7772239
326.0208333,117.1142951
326.0416667,105.9436739
326.0625,93.29612969
326.0833333,88.40243161
326.1041667,91.53950277
326.125,88.30734315
326.1458333,90.89056815
326.1666667,100.2122547
326.1875,120.8877874
326.2083333,170.086397
326.2291667,224.6388528
326.25,326.9143855
326.2708333,423.7437643
326.2916667,508.8500662
326.3125,591.5563682
326.3333333,706.0165162
326.3541667,767.1228182
326.375,811.5214278
326.3958333,789.4584989
326.4166667,775.518647
326.4375,758.1634105
326.4583333,710.9927893
326.4791667,672.868322
326.5,625.1438547
326.5208333,617.9424643
326.5416667,589.9718432
326.5625,556.8319912
326.5833333,543.2360869
326.6041667,532.896235
326.625,509.6333061
326.6458333,495.8780696
326.6666667,432.0147597
326.6875,511.8207368
326.7083333,479.5116541
326.7291667,455.6948791
326.75,419.6934888
326.7708333,402.1536368
326.7916667,398.2753234
326.8125,384.3354715
326.8333333,372.6110042
326.8541667,374.3634599
326.875,359.9620695
326.8958333,343.4376022
326.9166667,304.9439042
326.9375,269.9578984
326.9583333,240.6949695
326.9791667,208.5705022
327,191.7691119
327.0208333,162.6907984
327.0416667,146.4432542
327.0625,136.1034022
327.0833333,134.5327811
327.1041667,132.2236984
327.125,134.5300003
327.1458333,136.4670715
327.1666667,152.8041426
327.1875,152.4093698
327.2083333,199.2079794
327.2291667,276.4681275
327.25,388.989814
327.2708333,513.1422698
327.2916667,631.5716486
327.3125,735.6010275
327.3333333,854.0304063
327.3541667,913.9367082
327.375,965.0737794
327.3958333,947.1646967
327.4166667,920.4863832
327.4375,891.3157621
327.4583333,829.8830519
327.4791667,763.1475245
327.5,691.0495019
327.5208333,672.30965
327.5416667,641.8467212
327.5625,621.2607154
327.5833333,602.982402
327.6041667,590.4271654
327.625,568.3642366
327.6458333,552.0243846
327.6666667,533.5614558
327.6875,503.1908346
327.7083333,458.0509827
327.7291667,427.2188231
327.75,389.7405096
327.7708333,355.9545039
327.7916667,336.5684981
327.8125,322.9055693
327.8333333,316.4426404
327.8541667,284.04125
327.875,274.1629366
327.8958333,260.8692385
327.9166667,228.3755404
327.9375,214.1587654
327.9583333,180.9266058
327.9791667,169.7559847
328,150.5545943
328.0208333,127.2916654
328.0416667,116.5825827
328.0625,109.2888847
328.0833333,101.7182635
328.1041667,101.3052191
328.125,99.1807518
328.1458333,99.54859218
328.1666667,100.9318172
328.1875,110.161196
328.2083333,127.8828826
328.2291667,155.009611
328.25,195.992836
328.2708333,256.2683687
328.2916667,345.4362091
328.3125,427.8655879
328.3333333,523.8641976
328.3541667,602.2320379
328.375,664.0768014
328.3958333,673.7677187
328.4166667,684.2894052
328.4375,668.041861
328.4583333,628.9943168
328.4791667,562.1621572
328.5,521.0838437
328.5208333,489.6978379
328.5416667,467.6349091
328.5625,423.3258264
328.5833333,413.6321283
328.6041667,403.6615072
328.625,382.2447322
328.6458333,361.8433418
328.6666667,335.8111822
328.6875,320.0251764
328.7083333,293.8556675
328.7291667,277.0542771
328.75,259.6990406
328.7708333,237.543804
328.7916667,234.6808752
328.8125,228.2179463
328.8333333,213.1704021
328.8541667,212.5228579
328.875,205.2291598
328.8958333,189.166231
328.9166667,175.9648406
328.9375,158.0557579
328.9583333,145.315906
328.9791667,137.5606694
329,132.6522342
329.0208333,118.0977286
329.0416667,112.0284137
329.0625,102.5175894
329.0833333,95.90487825
329.1041667,90.92235579
329.125,91.64549371
329.1458333,89.28938634
329.1666667,90.55592049
329.1875,90.73566218
329.2083333,96.62106425
329.2291667,108.3932588
329.25,123.1541325
329.2708333,141.3565157
329.2916667,180.1173895
329.3125,212.4480746
329.3333333,251.7523446
329.3541667,298.9358599
329.375,332.8061676
329.3958333,356.1708149
329.4166667,382.5241415
329.4375,399.2774681
329.4583333,399.6383419
329.4791667,377.5388383
329.5,378.3525423
329.5208333,356.977567
329.5416667,347.2856106
329.5625,325.5483711
329.5833333,316.0375468
329.6041667,307.7040809
329.625,308.40327
329.6458333,300.3415023
329.6666667,297.6231308
329.6875,297.7123064
329.7083333,293.4543123
329.7291667,275.6114124
329.75,273.5270032
329.7708333,285.1180656
329.7916667,285.9647159
329.8125,293.7520048
329.8333333,304.6185389
329.8541667,303.6209221
329.875,284.0572676
329.8958333,262.5011602
329.9166667,243.7526
329.9375,202.5436625
329.9583333,171.115857
329.9791667,147.6578628
330,134.2213755
330.0208333,112.5276774
330.0416667,99.41859475
330.0625,93.97105052
330.0833333,88.70812168
330.1041667,91.0144236
330.125,86.85918706
330.1458333,86.02702745
330.1666667,87.87179091
330.1875,94.88578514
330.2083333,116.5767025
330.2291667,217.0441521
330.25,280.7350694
330.2708333,359.3798329
330.2916667,428.3322887
330.3125,535.8693598
330.3333333,655.2218156
330.3541667,781.6819637
330.375,876.2959579
330.3958333,913.1253367
330.4166667,901.9547156
330.4375,901.4917867
330.4583333,869.5519348
330.4791667,799.9505444
